symbol,size,price,timestamp
PHM,5,38.14,2019-10-21 14:13:27.493985057
PDCO,1,17.69,2019-10-21 11:18:07.642847583
NGG,100,57.95,2019-10-21 15:46:23.631168094
WAL,120,48.86,2019-10-21 10:21:25.926519029
BAC,499,31.115,2019-10-21 15:40:46.659922706
GLW,100,29.89,2019-10-21 15:58:50.571342473
ES,100,85.96,2019-10-21 10:32:16.576020929
EAT,100,40.755,2019-10-21 11:59:45.703342072
WSC,100,15.97,2019-10-21 10:26:46.390541870
NUE,100,52.075,2019-10-21 13:24:40.777513817
PENN,100,20.645,2019-10-21 15:31:03.903779982
MTOR,100,21.265,2019-10-21 09:54:38.128160341
AMZN,3,1784.37,2019-10-21 15:54:46.958509409
KRE,100,53.785,2019-10-21 14:00:13.554064089
JNJ,100,128.05,2019-10-21 11:02:53.530619854
LOW,200,112.07,2019-10-21 15:36:15.422344818
TVTY,93,16.115,2019-10-21 14:59:57.544371283
MRK,100,84.57,2019-10-21 15:47:32.671769086
CVBF,10,21.255,2019-10-21 15:36:20.248009780
DISH,200,34.595,2019-10-21 15:52:28.125699160
VNQ,100,95.225,2019-10-21 15:58:16.808453204
CVRS,2,4.275,2019-10-21 10:19:54.580094374
PCG,100,7.8,2019-10-21 10:05:52.402152933
MRTX,100,75.27,2019-10-21 10:00:55.689554122
CTRP,400,30.275,2019-10-21 15:52:21.046911804
TXN,100,129.72,2019-10-21 10:05:05.008383942
ODP,100,1.935,2019-10-21 09:56:38.102855389
SKX,100,37.55,2019-10-21 15:40:47.944654987
SIRI,100,6.405,2019-10-21 15:44:09.157927698
NRG,6,40.3,2019-10-21 15:58:13.198026310
AMH,100,26.02,2019-10-21 15:52:20.835573592
FRO,93,10.5,2019-10-21 14:14:32.461061492
BAC,98,31.09,2019-10-21 11:42:07.123444501
DGX,300,102.27,2019-10-21 15:08:53.116145147
BURL,100,195.48,2019-10-21 15:59:18.835183667
HUBS,100,153.92,2019-10-21 10:19:51.893556632
IPHS,200,31.9,2019-10-21 10:07:13.437591460
GM,100,35.86,2019-10-21 15:37:00.014398067
YNDX,100,32.94,2019-10-21 09:57:15.864253386
CASH,100,35.86,2019-10-21 10:40:45.453507192
SRE,2,146.12,2019-10-21 12:49:25.136555305
ABR,600,13.605,2019-10-21 15:27:48.875926497
BKD,100,8.615,2019-10-21 10:55:47.969140585
SDC,100,9.19,2019-10-21 10:05:45.479842227
MU,8,44.315,2019-10-21 09:46:39.785895591
MDR,400,2.19,2019-10-21 11:11:56.565411560
SWK,1,150.455,2019-10-21 10:14:09.328112279
A,100,75.235,2019-10-21 15:28:29.560023575
BANR,100,55.935,2019-10-21 12:21:04.710665947
BYD,100,25.86,2019-10-21 14:11:01.868349574
CAT,38,133.15,2019-10-21 09:44:58.820408522
VRRM,100,14.245,2019-10-21 15:23:35.556851595
SNN,100,43.62,2019-10-21 09:33:19.223087054
KRE,100,53.99,2019-10-21 10:06:08.115821577
BYND,1200,111.78,2019-10-21 10:57:36.124470240
KO,1,53.855,2019-10-21 13:37:44.079522788
THC,100,24.52,2019-10-21 14:57:33.344930428
CI,1,167.545,2019-10-21 13:59:30.393997357
ATUS,96,29.52,2019-10-21 09:59:30.220743988
WAL,100,48.56,2019-10-21 14:12:15.121383596
FIT,200,4.025,2019-10-21 10:37:49.188165515
SNAP,100,13.86,2019-10-21 09:54:19.334593417
LNC,100,60.97,2019-10-21 12:26:05.952857526
DDOG,500,30.23,2019-10-21 14:43:18.292708681
DCI,100,52.54,2019-10-21 13:00:45.145190006
KBR,100,25.46,2019-10-21 15:35:04.751659597
SPWR,100,10.055,2019-10-21 11:17:01.949256266
BMY,100,52.885,2019-10-21 09:48:27.532100882
IVZ,1,16.185,2019-10-21 10:01:41.390827522
MDLA,100,26.815,2019-10-21 13:31:15.889344839
WST,100,140.9,2019-10-21 13:34:06.266856328
JQC,18,7.355,2019-10-21 15:25:43.308149539
VWO,100,41.485,2019-10-21 09:36:19.528192004
UTX,450,138.45,2019-10-21 14:14:57.921863685
BABA,100,172.145,2019-10-21 12:06:02.292292809
QRVO,100,78.77,2019-10-21 14:50:19.029236983
TEVA,100,8.465,2019-10-21 14:23:19.075050965
EAF,3,11.58,2019-10-21 15:36:45.269739301
AXL,100,8.565,2019-10-21 15:57:06.676667839
ATI,1900,20.335,2019-10-21 15:43:00.526414599
TBPH,100,17.34,2019-10-21 13:50:47.528255397
CLB,80,42.095,2019-10-21 15:24:05.026140426
FRPT,100,49.73,2019-10-21 15:13:45.340341260
MDU,1,27.925,2019-10-21 15:32:08.073641910
AFL,100,52.945,2019-10-21 14:48:59.867606284
SIRI,300,6.465,2019-10-21 10:45:02.216517335
EVH,140,7.505,2019-10-21 15:32:24.151503676
AXP,100,118.88,2019-10-21 15:00:35.206021504
VIPS,100,9.6,2019-10-21 10:37:37.108091335
JNJ,200,128.76,2019-10-21 14:36:33.946413597
VOD,200,20.545,2019-10-21 15:05:24.552812761
HAL,200,19.685,2019-10-21 14:25:53.769953987
ATVI,100,54.8,2019-10-21 10:09:34.733630774
BEN,10,27.435,2019-10-21 15:55:43.469688514
FXI,200,41.625,2019-10-21 14:29:45.344223252
CVBF,100,21.265,2019-10-21 15:07:33.187431570
FCX,300,9.855,2019-10-21 15:26:03.867034376
SUM,200,22.945,2019-10-21 11:25:44.859436445
HUN,100,23.5,2019-10-21 12:35:31.770865339
GPS,200,17.445,2019-10-21 09:37:28.276303752
NTAP,2,54.735,2019-10-21 11:51:53.345213252
MGM,300,27.805,2019-10-21 10:54:14.778799456
EVTC,37,31.23,2019-10-21 10:33:26.943147373
FHB,100,27.845,2019-10-21 14:44:27.184070746
AG,100,10.025,2019-10-21 13:39:53.911955093
CSCO,7,47.33,2019-10-21 15:54:45.058348406
VCIT,100,91.155,2019-10-21 10:07:44.413548054
ACHN,100,6.14,2019-10-21 14:30:08.912649836
APLS,37,28.03,2019-10-21 14:36:57.235404741
LNTH,20,18.63,2019-10-21 09:52:27.453819387
REGN,100,298.11,2019-10-21 15:58:01.730789345
BBY,200,71.48,2019-10-21 14:53:50.916041453
AES,100,16.405,2019-10-21 14:55:08.857654694
XLI,100,77.515,2019-10-21 12:28:03.301429158
AJX,100,15.915,2019-10-21 12:32:03.363138511
WU,200,24.245,2019-10-21 11:20:30.803765977
NNA,10,8.4,2019-10-21 13:55:44.148845805
WLL,100,6.565,2019-10-21 11:52:47.387572860
QTWO,1,70.955,2019-10-21 13:00:01.509602452
JNPR,1,24.215,2019-10-21 10:38:01.746264343
INFY,100,9.28,2019-10-21 12:46:46.328160256
EXAS,75,94.85,2019-10-21 12:46:40.803925155
MU,100,44.975,2019-10-21 12:18:24.140650843
TEVA,800,7.795,2019-10-21 12:43:56.373104847
DHT,1,7.19,2019-10-21 15:25:10.653512626
PYPL,100,100.8,2019-10-21 09:47:48.323180387
MTOR,100,21.32,2019-10-21 09:57:03.456785399
UNVR,100,21.525,2019-10-21 15:36:08.068823005
VLY,100,11.605,2019-10-21 10:22:21.743657225
CFG,100,36.005,2019-10-21 09:56:27.246600463
MTZ,2,68.585,2019-10-21 09:45:20.186935713
ES,100,85.97,2019-10-21 14:36:57.098670926
PPL,100,32.515,2019-10-21 10:22:32.205735508
LFVN,100,14.47,2019-10-21 11:32:54.229235460
NVS,100,86.265,2019-10-21 15:00:07.746402215
JPM,26,122.65,2019-10-21 09:35:12.885903900
GPN,1,160.275,2019-10-21 10:05:32.111728963
BKR,100,21.75,2019-10-21 11:15:00.483867832
OLN,100,18.32,2019-10-21 15:55:38.750082476
SA,39,12.0,2019-10-21 15:59:30.504940462
HMSY,1,34.495,2019-10-21 11:19:15.098494708
DUST,200,8.005,2019-10-21 11:12:45.054929797
ORI,100,24.02,2019-10-21 14:15:47.036341256
MSFT,1,138.03,2019-10-21 13:56:16.559930199
SPY,60,299.28,2019-10-21 10:02:08.058804968
EAF,100,11.56,2019-10-21 12:47:39.236307088
IBM,100,132.925,2019-10-21 15:34:09.896877305
DHX,2,3.625,2019-10-21 15:59:12.607930317
HRB,3,23.73,2019-10-21 15:00:02.892048572
GBDC,100,17.925,2019-10-21 10:07:12.329493598
DD,100,65.775,2019-10-21 14:31:19.391867318
CLNY,1,5.65,2019-10-21 11:14:57.067669591
SLV,500,16.605,2019-10-21 10:22:53.564613085
NUAN,58,15.915,2019-10-21 10:31:39.783862431
HD,2,236.705,2019-10-21 12:26:55.404510337
ENDP,29,4.975,2019-10-21 14:06:22.357134833
KBE,100,44.15,2019-10-21 15:59:19.965689535
SUN,100,32.6,2019-10-21 09:41:02.468846558
AMH,700,25.82,2019-10-21 10:17:19.680394701
NXPI,100,109.955,2019-10-21 15:48:36.120139686
CBAY,100,4.785,2019-10-21 10:15:00.537612310
MDLA,10,27.02,2019-10-21 12:12:08.455068378
KGC,100,4.69,2019-10-21 09:34:01.458603003
AYX,200,92.835,2019-10-21 15:57:12.615996131
MRO,100,11.255,2019-10-21 10:36:08.119297726
WDAY,60,153.82,2019-10-21 09:50:28.605942348
SHLX,100,20.9,2019-10-21 13:32:55.226632906
CONE,100,76.595,2019-10-21 13:51:17.764824308
BIIB,100,224.81,2019-10-21 15:38:54.533339210
HPE,100,16.275,2019-10-21 11:21:34.411146769
TRNO,100,53.505,2019-10-21 11:45:07.804358484
AVYA,400,12.205,2019-10-21 15:40:01.257638757
ENB,100,36.12,2019-10-21 10:57:19.427027030
SCHW,100,40.855,2019-10-21 11:06:16.846873562
SNAP,400,14.415,2019-10-21 12:17:01.700245122
BBAR,100,4.015,2019-10-21 14:54:49.606114993
COG,298,18.275,2019-10-21 15:48:02.056686126
ETN,10,83.78,2019-10-21 13:05:30.013797870
FREL,100,28.44,2019-10-21 14:57:47.787377536
DNLI,100,15.205,2019-10-21 15:41:24.254671783
MMSI,100,30.85,2019-10-21 12:26:07.307980937
HLT,35,92.07,2019-10-21 10:33:15.204892752
CTRP,200,30.31,2019-10-21 15:15:59.673030205
ENBL,5,10.81,2019-10-21 09:37:25.677345233
BABA,100,172.14,2019-10-21 10:04:39.529356760
HLX,100,8.25,2019-10-21 11:30:03.627711038
COG,1,18.125,2019-10-21 14:07:44.867942822
REG,100,69.17,2019-10-21 15:33:42.808917994
FISV,100,103.94,2019-10-21 09:58:25.996818312
GREK,200,9.785,2019-10-21 11:17:09.047393732
XLB,2,57.61,2019-10-21 10:34:10.837411967
RUN,100,17.03,2019-10-21 14:22:10.079185166
AXL,100,8.505,2019-10-21 13:34:08.230777154
PHM,100,38.465,2019-10-21 10:34:47.340143451
VTR,7,72.665,2019-10-21 15:59:50.092107709
CBSH,1100,62.88,2019-10-21 14:03:58.301020805
WBT,10,18.175,2019-10-21 15:50:29.918925575
MS,2,44.845,2019-10-21 12:22:41.412339951
HTLD,100,22.09,2019-10-21 14:21:40.203950726
HPE,200,16.05,2019-10-21 10:07:48.928500686
BA,100,331.19,2019-10-21 15:54:26.569807566
ACN,100,185.92,2019-10-21 09:47:43.564767674
UBER,100,31.33,2019-10-21 15:51:29.338980593
FOXA,184,32.625,2019-10-21 15:44:18.276693311
GPOR,100,2.545,2019-10-21 14:31:53.502862096
CVET,100,10.245,2019-10-21 10:33:14.569641462
UNP,100,165.245,2019-10-21 11:14:12.039687666
AEE,100,76.45,2019-10-21 15:28:39.036327728
KR,100,24.105,2019-10-21 15:58:17.044308163
HBAN,174,14.395,2019-10-21 09:38:34.812889875
JD,100,30.56,2019-10-21 10:03:08.925414852
ITB,700,45.265,2019-10-21 12:24:20.342997226
SCCO,1,34.675,2019-10-21 13:52:47.446038637
KO,100,54.175,2019-10-21 09:33:39.698901564
FOX,300,31.775,2019-10-21 11:49:23.117767038
OHI,2,44.385,2019-10-21 15:46:49.157749555
WING,100,91.3,2019-10-21 12:46:40.571907013
ALV,100,81.45,2019-10-21 12:32:17.470301814
NI,100,28.035,2019-10-21 14:35:04.441959458
INFY,488,9.285,2019-10-21 15:45:17.883563266
IQ,45,16.515,2019-10-21 15:53:12.180523750
CFG,100,35.72,2019-10-21 13:02:45.061086914
COUP,100,125.93,2019-10-21 10:12:17.975512704
VNE,300,16.575,2019-10-21 10:37:05.033290912
DOW,100,47.78,2019-10-21 14:32:02.048520499
BBD,100,8.185,2019-10-21 15:19:38.452610381
CHKP,100,107.57,2019-10-21 15:51:41.144927011
NDAQ,1,97.975,2019-10-21 12:01:12.897559490
KREF,100,19.735,2019-10-21 12:57:11.947556425
KBR,100,25.495,2019-10-21 15:53:10.455039551
CMCSA,22,45.975,2019-10-21 10:54:11.972931825
PFE,200,36.48,2019-10-21 15:55:00.087365038
RRC,200,3.77,2019-10-21 14:39:58.491395197
SBGL,100,6.625,2019-10-21 12:28:10.453339411
CSX,2,70.73,2019-10-21 15:53:48.184419460
SDC,65,9.31,2019-10-21 12:08:37.632290511
LQD,512,126.985,2019-10-21 10:33:38.575601007
TJX,100,60.215,2019-10-21 10:10:23.946240719
VER,200,9.905,2019-10-21 15:31:39.663241704
WAL,200,48.82,2019-10-21 13:05:03.492445715
PXH,100,20.675,2019-10-21 14:27:31.862051256
AIG,9,54.79,2019-10-21 10:07:12.904851240
BMY,2,52.85,2019-10-21 09:36:58.217723642
PFG,200,56.66,2019-10-21 12:34:13.210459131
TGS,14,7.965,2019-10-21 15:27:58.524072934
ROST,100,111.21,2019-10-21 10:41:23.417973043
WDAY,100,154.64,2019-10-21 15:16:32.152553706
DOW,100,47.84,2019-10-21 12:57:02.826026535
DENN,2,21.96,2019-10-21 15:51:06.496570192
AVRO,100,13.89,2019-10-21 10:55:48.783318752
NTUS,100,32.95,2019-10-21 14:02:53.290532677
AMC,3,9.345,2019-10-21 10:49:16.666357114
GPN,100,161.13,2019-10-21 15:50:00.392115352
PM,99,81.44,2019-10-21 14:12:57.801342353
ICE,100,93.52,2019-10-21 15:37:15.041243915
STL,100,20.455,2019-10-21 14:59:44.046181803
XLE,100,58.01,2019-10-21 13:13:53.940542908
NOG,100,1.81,2019-10-21 11:39:09.736988475
CDNS,1,66.015,2019-10-21 09:44:23.853552092
HBI,100,15.605,2019-10-21 15:43:37.863224829
TVIX,1,10.29,2019-10-21 11:13:52.899000800
WORK,100,22.33,2019-10-21 13:29:06.234411895
SYF,92,35.045,2019-10-21 15:52:29.609870389
SQ,100,59.955,2019-10-21 10:12:54.301657350
TENB,10,21.2,2019-10-21 10:28:08.619849595
CG,10,27.505,2019-10-21 15:59:15.572470214
MRTN,100,21.67,2019-10-21 10:20:14.689654673
GGB,100,3.165,2019-10-21 09:50:34.810924494
NEE,100,232.77,2019-10-21 15:57:08.014211560
CRM,1,144.315,2019-10-21 10:29:16.737869968
TRNO,20,53.68,2019-10-21 15:57:02.559074098
GIS,100,52.545,2019-10-21 15:56:57.562458383
INTC,100,52.025,2019-10-21 14:17:24.146649313
BCC,100,35.58,2019-10-21 09:32:11.922025324
PFGC,100,43.2,2019-10-21 14:16:59.497606637
BAC,100,31.035,2019-10-21 10:05:20.806038260
WEN,100,21.655,2019-10-21 14:22:16.439823507
SLCA,100,7.015,2019-10-21 15:53:00.141617671
CRI,1,97.39,2019-10-21 15:19:23.897220515
CPRT,200,83.64,2019-10-21 14:43:40.623757586
HUN,100,23.44,2019-10-21 12:01:45.039657955
WCG,4,271.48,2019-10-21 15:58:17.440022076
USB,158,56.16,2019-10-21 11:30:04.664854877
CCI,75,143.18,2019-10-21 15:27:21.687153605
DDOG,100,30.26,2019-10-21 12:24:11.201807010
MU,1,44.98,2019-10-21 12:39:28.455530647
BILI,100,14.87,2019-10-21 13:34:42.204498233
NVAX,100,4.505,2019-10-21 12:53:31.857392544
NFLX,1,277.25,2019-10-21 13:01:05.504235509
EXR,100,115.23,2019-10-21 14:30:54.504674161
OPK,600,2.32,2019-10-21 09:50:34.030562526
COUP,1,127.08,2019-10-21 10:38:29.919147283
NVT,100,21.465,2019-10-21 14:25:03.592851596
BLDR,100,23.27,2019-10-21 12:53:28.370163703
CNC,100,46.89,2019-10-21 12:00:13.447849183
DD,100,65.825,2019-10-21 12:44:36.621908114
MDR,32,2.835,2019-10-21 09:37:54.041503300
ABCB,5,42.035,2019-10-21 13:02:46.852900809
INFY,100,9.32,2019-10-21 15:55:40.004852498
SDC,600,9.195,2019-10-21 15:39:28.169168485
ECA,100,4.045,2019-10-21 15:59:25.604598403
COLD,300,38.355,2019-10-21 15:49:18.909596259
BIL,100,91.545,2019-10-21 13:18:26.911846215
XLK,100,81.725,2019-10-21 14:01:12.979758864
AXL,100,8.525,2019-10-21 14:31:21.142537413
TMUS,100,82.38,2019-10-21 13:01:58.572779375
PZZA,24,55.74,2019-10-21 09:51:39.787429697
MAT,1,11.305,2019-10-21 12:37:49.473060376
RELX,200,22.765,2019-10-21 15:02:05.078095452
FIT,100,4.01,2019-10-21 10:59:22.886292105
WBA,300,54.76,2019-10-21 10:14:03.699922407
MS,100,45.035,2019-10-21 15:03:09.834936300
XLU,100,63.895,2019-10-21 10:37:12.507781549
PETS,100,26.125,2019-10-21 15:57:40.584834366
MCHP,1,96.715,2019-10-21 10:32:55.410278901
PG,100,118.76,2019-10-21 11:29:08.166348943
CSCO,100,47.24,2019-10-21 12:10:49.760233932
AUPH,100,4.69,2019-10-21 12:38:33.378344138
TBPH,100,17.19,2019-10-21 15:51:40.243243793
KOS,100,5.585,2019-10-21 10:42:14.017247721
ENBL,100,10.805,2019-10-21 15:24:01.069210159
WORK,100,22.5,2019-10-21 11:10:53.941588372
X,4,10.715,2019-10-21 13:35:52.798884642
ERIC,300,9.075,2019-10-21 10:32:08.819874504
INTC,100,51.755,2019-10-21 10:50:45.435203508
CARB,200,15.78,2019-10-21 12:56:10.645579841
DD,100,65.85,2019-10-21 13:07:48.231079987
DAN,1,15.775,2019-10-21 12:16:53.676031236
AVB,100,221.32,2019-10-21 15:00:40.096672663
KEP,500,10.985,2019-10-21 14:43:22.213774113
EEFT,300,145.03,2019-10-21 10:23:36.227955108
AVB,2,221.73,2019-10-21 15:56:55.338468931
JNJ,100,128.135,2019-10-21 13:16:19.001907424
PXD,10,126.11,2019-10-21 15:01:46.576049634
RLGY,100,7.96,2019-10-21 10:36:29.430371305
CHK,500,1.33,2019-10-21 15:27:08.103227775
MCD,358,210.2,2019-10-21 15:38:38.363234695
ADTN,100,9.51,2019-10-21 13:53:25.037091782
LYB,2,87.8,2019-10-21 10:16:17.490425663
BP,32,38.075,2019-10-21 09:39:30.834896990
RWT,100,16.865,2019-10-21 15:55:40.611054432
TSN,1,81.22,2019-10-21 14:07:00.191198626
ROIC,100,18.855,2019-10-21 14:50:43.401696195
ERF,100,6.1,2019-10-21 09:35:05.280076631
LPLA,4,78.21,2019-10-21 14:00:52.234869845
INFY,397,9.29,2019-10-21 15:46:16.064669875
GNTX,73,28.06,2019-10-21 09:33:11.960100325
JBLU,100,17.585,2019-10-21 12:39:59.608433671
BX,1,49.215,2019-10-21 10:00:28.100791437
INFY,100,9.155,2019-10-21 09:42:32.382844324
TWNK,100,13.155,2019-10-21 10:13:35.566271556
MRNA,100,15.39,2019-10-21 12:03:11.912443105
HST,100,16.71,2019-10-21 13:51:11.008117806
TEVA,204,8.155,2019-10-21 15:49:48.857837736
EA,1,95.895,2019-10-21 15:44:04.223958453
PHM,100,38.585,2019-10-21 11:55:42.404061220
FCX,100,9.775,2019-10-21 14:34:15.777225292
CSCO,100,47.15,2019-10-21 10:01:10.616067340
MET,100,46.675,2019-10-21 10:36:12.841128644
ADBE,100,263.415,2019-10-21 10:18:29.276638457
KMT,100,29.77,2019-10-21 09:39:21.207744575
NI,1,28.015,2019-10-21 15:34:39.841291050
TLT,100,138.49,2019-10-21 11:34:51.409971111
ATI,300,20.345,2019-10-21 15:41:05.665612163
UPS,100,118.2,2019-10-21 14:27:59.062582679
PFE,100,36.47,2019-10-21 13:44:09.537174011
DGX,100,102.565,2019-10-21 14:19:09.257446355
BSBR,100,11.07,2019-10-21 15:47:32.447829505
VLO,284,93.27,2019-10-21 09:59:27.595229475
MO,12,45.265,2019-10-21 11:58:22.806853955
PINS,100,26.19,2019-10-21 09:40:20.555058481
RYAM,10,4.185,2019-10-21 15:51:32.283666892
TPR,100,26.235,2019-10-21 15:35:56.951506978
C,2,71.82,2019-10-21 15:34:00.052557249
DIS,41,130.785,2019-10-21 12:33:55.128084538
YNDX,100,32.29,2019-10-21 11:07:12.230936237
EWQ,100,30.685,2019-10-21 14:49:05.060644656
KEY,1,18.11,2019-10-21 12:22:14.097191408
MCHP,100,97.105,2019-10-21 14:35:04.721497038
CMA,100,65.75,2019-10-21 13:05:01.259432868
DISCA,79,27.67,2019-10-21 15:32:52.298802578
SIG,100,15.535,2019-10-21 11:42:53.538169485
AMCX,100,47.77,2019-10-21 15:21:51.019167757
TROW,100,110.335,2019-10-21 10:24:22.806197293
PAR,100,23.96,2019-10-21 13:53:46.963143766
PPC,100,28.42,2019-10-21 12:31:18.573854423
TPH,14,16.215,2019-10-21 12:01:45.375883735
PFE,1,36.51,2019-10-21 10:02:01.117805535
CPRI,10,31.485,2019-10-21 14:57:09.147431546
SPY,100,299.56,2019-10-21 10:40:19.119647978
FTV,1,71.94,2019-10-21 13:38:57.046737151
KGC,200,4.555,2019-10-21 14:09:08.883064650
DISH,100,34.595,2019-10-21 15:51:16.029600650
AA,146,21.24,2019-10-21 13:31:22.121311094
EOG,25,66.59,2019-10-21 12:21:10.003803440
INTU,100,261.93,2019-10-21 09:38:32.380394269
QRTEA,1,9.88,2019-10-21 13:12:37.920794572
LPL,100,6.235,2019-10-21 15:59:00.867605548
PE,100,15.61,2019-10-21 15:22:14.173633937
AVLR,503,66.845,2019-10-21 15:50:49.642258333
ABBV,98,76.6,2019-10-21 11:05:02.231692452
DVN,94,20.215,2019-10-21 15:49:44.923877492
RES,200,5.055,2019-10-21 12:24:40.286969189
MSFT,100,138.405,2019-10-21 15:58:04.386361428
SNAP,200,14.12,2019-10-21 10:29:18.893817827
FL,100,45.055,2019-10-21 09:38:46.187935629
BLMN,100,18.365,2019-10-21 14:45:20.862651215
D,100,82.07,2019-10-21 12:15:22.810240649
Z,1,33.275,2019-10-21 15:16:36.274829676
SYF,100,34.915,2019-10-21 11:20:36.814634925
INFY,100,9.295,2019-10-21 09:53:56.368041205
OAS,100,2.905,2019-10-21 14:14:08.718262458
FOX,40,31.81,2019-10-21 13:19:43.841937728
ETR,100,118.05,2019-10-21 09:44:53.865516715
FCX,100,9.795,2019-10-21 14:15:44.641960407
GDEN,100,13.93,2019-10-21 12:55:20.769692080
GSAT,100,0.3717,2019-10-21 10:04:32.453366757
BKD,100,8.625,2019-10-21 12:47:52.414871546
CCL,1,43.225,2019-10-21 09:36:12.550326815
ITW,100,159.835,2019-10-21 10:46:52.346568071
SE,25,27.17,2019-10-21 14:05:59.008171719
CCC,100,15.77,2019-10-21 15:15:11.978656800
THC,298,25.025,2019-10-21 12:14:12.128173188
MTDR,1,12.235,2019-10-21 10:44:49.130820264
UBER,100,31.63,2019-10-21 11:16:24.238318005
NEM,3,37.985,2019-10-21 11:23:53.536370037
MDR,200,2.185,2019-10-21 10:36:19.130394468
PHM,3,38.28,2019-10-21 15:56:34.936276304
AA,2,21.05,2019-10-21 14:23:20.208708564
GMZ,100,6.3,2019-10-21 13:31:38.884258082
JNJ,200,128.65,2019-10-21 10:13:07.927512585
XLU,100,63.915,2019-10-21 10:59:04.359213929
DVN,100,20.36,2019-10-21 14:10:04.849198208
W,100,111.47,2019-10-21 10:00:49.863888603
MTG,100,13.78,2019-10-21 12:20:49.674024362
INFY,100,9.25,2019-10-21 15:11:11.023853623
MDC,100,46.76,2019-10-21 11:46:00.659460263
Z,6,33.2,2019-10-21 10:50:09.353001652
SIG,3,15.355,2019-10-21 13:35:03.588062371
OLED,9,176.6,2019-10-21 15:59:55.543924222
UBER,100,31.375,2019-10-21 14:27:14.833299394
AA,10,20.575,2019-10-21 15:52:07.270931566
STRL,100,16.605,2019-10-21 15:14:19.831347467
WORK,100,22.235,2019-10-21 10:50:25.264981795
KHC,1,27.6,2019-10-21 09:39:19.065520054
CAH,100,50.47,2019-10-21 15:22:52.209808856
RPAI,1,13.175,2019-10-21 11:37:03.600220595
JD,100,30.785,2019-10-21 11:07:33.388655269
ERIC,100,9.105,2019-10-21 13:07:58.977780266
USB,1,56.025,2019-10-21 09:54:34.047489608
AIMC,100,28.84,2019-10-21 11:35:08.966061553
SQ,2,60.125,2019-10-21 10:21:44.187990843
T,8,38.31,2019-10-21 14:43:57.837652616
KEY,100,18.125,2019-10-21 12:29:44.082731130
CI,200,167.64,2019-10-21 10:33:23.695359808
PINS,100,26.355,2019-10-21 11:30:07.882445381
VOYA,3,54.025,2019-10-21 15:49:53.854941131
NTES,14,290.88,2019-10-21 09:30:35.200051826
FAST,20,36.74,2019-10-21 15:53:20.650269874
UNP,100,165.69,2019-10-21 11:39:58.120577608
LBTYK,200,24.47,2019-10-21 11:26:50.725856997
GBDC,10,17.895,2019-10-21 15:02:07.989242614
HZNP,100,27.15,2019-10-21 12:02:40.818664173
APTV,100,89.08,2019-10-21 15:51:16.006529083
DGX,100,102.725,2019-10-21 09:48:29.481639896
GSHD,3,49.11,2019-10-21 14:57:22.958198179
MS,100,44.99,2019-10-21 15:59:47.107839389
ROST,100,110.58,2019-10-21 11:57:43.478655076
PCG,100,7.91,2019-10-21 09:38:50.158378882
UCBI,100,29.14,2019-10-21 12:19:08.948194308
INFY,110,9.185,2019-10-21 10:29:03.210764956
CMRX,200,1.465,2019-10-21 09:55:30.599506140
TEVA,100,8.11,2019-10-21 15:32:59.959113544
IWM,48,154.26,2019-10-21 10:22:31.175840576
HPE,200,16.305,2019-10-21 12:30:17.556633245
F,100,9.09,2019-10-21 12:45:05.586761524
DB,100,8.095,2019-10-21 13:01:54.162628627
AXP,100,119.0,2019-10-21 11:32:45.332022846
JNJ,2,128.5,2019-10-21 14:26:18.000888489
SNCR,300,5.89,2019-10-21 12:00:03.883686309
MO,100,45.24,2019-10-21 10:31:59.172261646
TKR,37,44.945,2019-10-21 10:50:21.503384127
PM,2,81.005,2019-10-21 11:12:02.610465470
CDEV,100,3.185,2019-10-21 13:29:16.596038830
JBLU,100,17.095,2019-10-21 09:50:17.913752321
FFBC,357,23.53,2019-10-21 15:57:42.209687225
SP,100,39.035,2019-10-21 14:30:00.648624905
ATVI,100,55.68,2019-10-21 13:05:19.171166455
RLI,1,98.73,2019-10-21 09:48:57.544058257
KR,100,24.125,2019-10-21 15:54:29.679171693
ATUS,186,29.35,2019-10-21 14:40:57.005493248
AKAM,1500,90.855,2019-10-21 10:03:48.536779964
FISV,100,104.495,2019-10-21 10:21:48.233272733
TSN,100,81.13,2019-10-21 12:58:46.798826116
CB,100,153.3,2019-10-21 13:15:45.219494037
MS,100,44.615,2019-10-21 09:57:23.455626050
FOXA,200,32.735,2019-10-21 15:59:26.937640292
CRL,100,128.645,2019-10-21 10:51:47.020374058
WFC,100,50.425,2019-10-21 15:53:31.614067200
CSCO,1400,47.4,2019-10-21 15:31:27.553736526
CHKP,100,107.645,2019-10-21 15:46:08.068780208
Z,300,33.49,2019-10-21 15:51:50.955688297
EWBC,100,42.4,2019-10-21 13:09:35.976564069
XOM,3,68.525,2019-10-21 13:48:28.651001835
