pl_name,hostname,disc_year,radius,temperature,mass,ra,dec,habitable
Kepler-203 b,Kepler-203,2014,2.57,,,297.089959,41.3880686,FALSE
Kepler-203 c,Kepler-203,2014,2.47,,,297.089959,41.3880686,FALSE
Kepler-203 d,Kepler-203,2014,1.44,,,297.089959,41.3880686,FALSE
Kepler-204 b,Kepler-204,2014,2.53,,,285.347162,41.761845,FALSE
Kepler-204 c,Kepler-204,2014,1.79,,,285.347162,41.761845,FALSE
Kepler-205 b,Kepler-205,2014,1.51,,,285.2866912,41.8609357,FALSE
Kepler-205 c,Kepler-205,2014,1.64,,,285.2866912,41.8609357,FALSE
Kepler-206 b,Kepler-206,2014,1.2,,,291.6346564,41.8338415,FALSE
Kepler-206 c,Kepler-206,2014,1.77,,,291.6346564,41.8338415,FALSE
Kepler-206 d,Kepler-206,2014,1.19,,,291.6346564,41.8338415,FALSE
Kepler-207 b,Kepler-207,2014,1.57,,,290.0305195,42.1660555,FALSE
Kepler-207 c,Kepler-207,2014,1.5,,,290.0305195,42.1660555,FALSE
Kepler-207 d,Kepler-207,2014,3.31,,,290.0305195,42.1660555,FALSE
Kepler-208 b,Kepler-208,2014,1.63,,,293.8901979,42.5279413,FALSE
Kepler-208 c,Kepler-208,2014,1.39,,,293.8901979,42.5279413,FALSE
Kepler-208 d,Kepler-208,2014,1.2,,,293.8901979,42.5279413,FALSE
Kepler-208 e,Kepler-208,2014,1.48,,,293.8901979,42.5279413,FALSE
Kepler-209 b,Kepler-209,2014,2.26,,,291.1694567,42.6407281,FALSE
Kepler-209 c,Kepler-209,2014,3.1,,,291.1694567,42.6407281,FALSE
Kepler-21 b,Kepler-21,2012,1.639,2025,5.08,287.3619673,38.7141384,FALSE
Kepler-210 b,Kepler-210,2014,2.94,,,292.5034196,43.0832188,FALSE
Kepler-210 c,Kepler-210,2014,3.62,,,292.5034196,43.0832188,FALSE
Kepler-211 b,Kepler-211,2014,1.26,,,285.4391183,43.1685051,FALSE
Kepler-211 c,Kepler-211,2014,1.29,,,285.4391183,43.1685051,FALSE
Kepler-212 b,Kepler-212,2014,1.09,,,287.6208165,43.1416239,FALSE
Kepler-212 c,Kepler-212,2014,2.74,,,287.6208165,43.1416239,FALSE
Kepler-213 b,Kepler-213,2014,1.62,,,290.8241931,44.6472832,FALSE
Kepler-213 c,Kepler-213,2014,2.34,,,290.8241931,44.6472832,FALSE
Kepler-214 b,Kepler-214,2014,2.61,,,284.7548499,44.95605,FALSE
Kepler-214 c,Kepler-214,2014,2.13,,,284.7548499,44.95605,FALSE
Kepler-215 b,Kepler-215,2014,1.62,,,294.9735313,45.2136867,FALSE
Kepler-215 c,Kepler-215,2014,1.77,,,294.9735313,45.2136867,FALSE
Kepler-215 d,Kepler-215,2014,2.39,,,294.9735313,45.2136867,FALSE
Kepler-215 e,Kepler-215,2014,1.75,,,294.9735313,45.2136867,FALSE
Kepler-216 b,Kepler-216,2014,2.35,,,293.7280695,46.1291139,FALSE
Kepler-216 c,Kepler-216,2014,3.04,,,293.7280695,46.1291139,FALSE
Kepler-217 b,Kepler-217,2014,2.23,,,293.0377331,46.2775223,FALSE
Kepler-217 c,Kepler-217,2014,1.85,,,293.0377331,46.2775223,FALSE
Kepler-217 d,Kepler-217,2016,1.32,,,293.0377331,46.2775223,FALSE
Kepler-218 b,Kepler-218,2014,1.48,,,295.4128785,46.2665801,FALSE
Kepler-218 c,Kepler-218,2014,3.14,,,295.4128785,46.2665801,FALSE
Kepler-218 d,Kepler-218,2016,2.66,,,295.4128785,46.2665801,FALSE
Kepler-219 b,Kepler-219,2014,2.95,,,288.7389481,46.7625929,FALSE
Kepler-219 c,Kepler-219,2014,3.58,,,288.7389481,46.7625929,FALSE
Kepler-219 d,Kepler-219,2014,2.81,,,288.7389481,46.7625929,FALSE
Kepler-22 b,Kepler-22,2011,2.38,262,36,289.2172051,47.8841427,TRUE
Kepler-220 b,Kepler-220,2014,0.81,,,291.5060432,46.8956262,FALSE
Kepler-220 c,Kepler-220,2014,1.57,,,291.5060432,46.8956262,FALSE
Kepler-220 d,Kepler-220,2014,0.98,,,291.5060432,46.8956262,FALSE
Kepler-220 e,Kepler-220,2014,1.33,,,291.5060432,46.8956262,FALSE
Kepler-221 b,Kepler-221,2014,1.71,,,296.6547477,46.8352242,FALSE
Kepler-221 c,Kepler-221,2014,2.93,,,296.6547477,46.8352242,FALSE
Kepler-221 d,Kepler-221,2014,2.73,,,296.6547477,46.8352242,FALSE
Kepler-221 e,Kepler-221,2014,2.63,,,296.6547477,46.8352242,FALSE
Kepler-222 b,Kepler-222,2014,3.16,,,287.9060885,46.9377479,FALSE
Kepler-222 c,Kepler-222,2014,4.64,,,287.9060885,46.9377479,FALSE
Kepler-222 d,Kepler-222,2014,3.69,,,287.9060885,46.9377479,FALSE
Kepler-223 b,Kepler-223,2014,2.99,,7.4,298.3183909,47.2794824,FALSE
Kepler-223 c,Kepler-223,2014,3.44,,5.1,298.3183909,47.2794824,FALSE
Kepler-223 d,Kepler-223,2014,5.24,,8,298.3183909,47.2794824,FALSE
Kepler-223 e,Kepler-223,2014,4.6,,4.8,298.3183909,47.2794824,FALSE
Kepler-224 b,Kepler-224,2014,1.39,,,290.9342679,47.3575414,FALSE
Kepler-224 c,Kepler-224,2014,3.12,,,290.9342679,47.3575414,FALSE
Kepler-224 d,Kepler-224,2014,2.3,,,290.9342679,47.3575414,FALSE
Kepler-224 e,Kepler-224,2014,1.97,,,290.9342679,47.3575414,FALSE
Kepler-225 b,Kepler-225,2014,1.2,,,292.1939846,47.4570808,FALSE
Kepler-225 c,Kepler-225,2014,1.84,,,292.1939846,47.4570808,FALSE
Kepler-226 b,Kepler-226,2014,1.55,,,292.3760942,47.8809596,FALSE
Kepler-226 c,Kepler-226,2014,2.27,,,292.3760942,47.8809596,FALSE
Kepler-226 d,Kepler-226,2014,1.22,,,292.3760942,47.8809596,FALSE
Kepler-227 b,Kepler-227,2014,3.11,,,291.9342748,48.141676,FALSE
Kepler-227 c,Kepler-227,2014,3.04,,,291.9342748,48.141676,FALSE
Kepler-228 b,Kepler-228,2014,1.53,,,296.2860853,48.2246328,FALSE
Kepler-228 c,Kepler-228,2014,2.7,,,296.2860853,48.2246328,FALSE
Kepler-228 d,Kepler-228,2014,4.04,,,296.2860853,48.2246328,FALSE
Kepler-229 b,Kepler-229,2014,2.2,,,286.9994758,48.3757867,FALSE
Kepler-229 c,Kepler-229,2014,4.92,,,286.9994758,48.3757867,FALSE
Kepler-229 d,Kepler-229,2014,3.85,,,286.9994758,48.3757867,FALSE
Kepler-23 b,Kepler-23,2011,1.9,,254.3,294.2189131,49.4792536,FALSE
Kepler-23 c,Kepler-23,2011,3.2,,858.1,294.2189131,49.4792536,FALSE
Kepler-23 d,Kepler-23,2014,2.2,,,294.2189131,49.4792536,FALSE
Kepler-230 b,Kepler-230,2014,4.26,,,285.7185682,48.5058038,FALSE
Kepler-230 c,Kepler-230,2014,2.04,,,285.7185682,48.5058038,FALSE
Kepler-231 b,Kepler-231,2014,1.73,,,293.9733913,50.531846,FALSE
Kepler-231 c,Kepler-231,2014,1.93,,,293.9733913,50.531846,FALSE
Kepler-232 b,Kepler-232,2014,3.08,,,295.8161668,51.1217249,FALSE
Kepler-232 c,Kepler-232,2014,3.83,,,295.8161668,51.1217249,FALSE
Kepler-233 b,Kepler-233,2014,2.43,,,296.3665054,51.3194548,FALSE
Kepler-233 c,Kepler-233,2014,2.71,,,296.3665054,51.3194548,FALSE
Kepler-234 b,Kepler-234,2014,3.7,,,291.6535379,38.4946597,FALSE
Kepler-234 c,Kepler-234,2014,3.51,,,291.6535379,38.4946597,FALSE
Kepler-235 b,Kepler-235,2014,2.23,,,286.0790779,39.278237,FALSE
Kepler-235 c,Kepler-235,2014,1.28,,,286.0790779,39.278237,FALSE
Kepler-235 d,Kepler-235,2014,2.05,,,286.0790779,39.278237,FALSE
Kepler-235 e,Kepler-235,2014,2.22,,,286.0790779,39.278237,FALSE
Kepler-236 b,Kepler-236,2014,1.57,,,283.8664285,39.8981928,FALSE
Kepler-236 c,Kepler-236,2014,2,,,283.8664285,39.8981928,FALSE
Kepler-237 b,Kepler-237,2014,1.41,,,283.2213438,40.421762,FALSE
Kepler-237 c,Kepler-237,2014,2.08,,,283.2213438,40.421762,FALSE
Kepler-238 b,Kepler-238,2014,1.73,,,287.8971066,40.6378141,FALSE
Kepler-238 c,Kepler-238,2014,2.39,,,287.8971066,40.6378141,FALSE
Kepler-238 d,Kepler-238,2014,3.07,,,287.8971066,40.6378141,FALSE
Kepler-238 e,Kepler-238,2013,5.6,,169.7,287.8971066,40.6378141,FALSE
Kepler-238 f,Kepler-238,2013,2,,13.5,287.8971066,40.6378141,FALSE
Kepler-239 b,Kepler-239,2014,2.33,,,294.2020505,40.6633313,FALSE
Kepler-239 c,Kepler-239,2014,2.51,,,294.2020505,40.6633313,FALSE
Kepler-24 b,Kepler-24,2011,2.4,,508.5,290.4132621,38.3437283,FALSE
Kepler-24 c,Kepler-24,2011,2.8,,508.5,290.4132621,38.3437283,FALSE
Kepler-24 d,Kepler-24,2014,1.67,,,290.4132621,38.3437283,FALSE
Kepler-24 e,Kepler-24,2014,2.78,,,290.4132621,38.3437283,FALSE
Kepler-240 b,Kepler-240,2014,1.37,,,291.1587635,40.7502108,FALSE
Kepler-240 c,Kepler-240,2014,2.2,,,291.1587635,40.7502108,FALSE
Kepler-241 b,Kepler-241,2014,2.33,,,292.9131121,41.0609786,FALSE
Kepler-241 c,Kepler-241,2014,2.57,,,292.9131121,41.0609786,FALSE
Kepler-242 b,Kepler-242,2014,2.61,,,286.5656932,41.8084168,FALSE
Kepler-242 c,Kepler-242,2014,2,,,286.5656932,41.8084168,FALSE
Kepler-243 b,Kepler-243,2014,2.45,,,285.1104819,42.0339619,FALSE
Kepler-243 c,Kepler-243,2014,1.99,,,285.1104819,42.0339619,FALSE
Kepler-244 b,Kepler-244,2014,2.76,,,287.242641,42.3014185,FALSE
Kepler-244 c,Kepler-244,2014,2.05,,,287.242641,42.3014185,FALSE
Kepler-244 d,Kepler-244,2014,2.31,,,287.242641,42.3014185,FALSE
Kepler-245 b,Kepler-245,2014,2.57,,,291.6389972,42.4363482,FALSE
Kepler-245 c,Kepler-245,2014,2.18,,,291.6389972,42.4363482,FALSE
Kepler-245 d,Kepler-245,2014,3.03,,,291.6389972,42.4363482,FALSE
Kepler-245 e,Kepler-245,2016,1.75,,,291.6389972,42.4363482,FALSE
Kepler-246 b,Kepler-246,2014,2.34,,,296.4834007,42.6633806,FALSE
Kepler-246 c,Kepler-246,2014,1.5,,,296.4834007,42.6633806,FALSE
Kepler-247 b,Kepler-247,2014,1.64,,,288.6425609,43.0393769,FALSE
Kepler-247 c,Kepler-247,2014,4.09,,,288.6425609,43.0393769,FALSE
Kepler-247 d,Kepler-247,2014,3.94,,,288.6425609,43.0393769,FALSE
Kepler-248 b,Kepler-248,2014,3.02,,,293.0613138,43.5813577,FALSE
Kepler-248 c,Kepler-248,2014,4.07,,,293.0613138,43.5813577,FALSE
Kepler-249 b,Kepler-249,2014,1.09,,,296.9853002,43.6586043,FALSE
Kepler-249 c,Kepler-249,2014,1.51,,,296.9853002,43.6586043,FALSE
Kepler-249 d,Kepler-249,2014,1.57,,,296.9853002,43.6586043,FALSE
Kepler-25 b,Kepler-25,2011,2.748,,8.7,286.6383905,39.4879038,FALSE
Kepler-25 c,Kepler-25,2011,5.217,,15.2,286.6383905,39.4879038,FALSE
Kepler-25 d,Kepler-25,2014,,,71.9,286.6383905,39.4879038,FALSE
Kepler-250 b,Kepler-250,2014,1.13,,,289.5947633,44.1418114,FALSE
Kepler-250 c,Kepler-250,2014,2.28,,,289.5947633,44.1418114,FALSE
Kepler-250 d,Kepler-250,2014,2.18,,,289.5947633,44.1418114,FALSE
Kepler-251 b,Kepler-251,2014,1.33,,,296.5662171,44.1058077,FALSE
Kepler-251 c,Kepler-251,2014,2.77,,,296.5662171,44.1058077,FALSE
Kepler-251 d,Kepler-251,2014,2.77,,,296.5662171,44.1058077,FALSE
Kepler-251 e,Kepler-251,2014,2.77,,,296.5662171,44.1058077,FALSE
Kepler-252 b,Kepler-252,2014,1.23,,,295.579329,44.5459052,FALSE
Kepler-252 c,Kepler-252,2014,2.15,,,295.579329,44.5459052,FALSE
Kepler-253 b,Kepler-253,2014,1.63,,,291.8419337,44.858124,FALSE
Kepler-253 c,Kepler-253,2014,2.65,,,291.8419337,44.858124,FALSE
Kepler-253 d,Kepler-253,2014,3.17,,,291.8419337,44.858124,FALSE
Kepler-254 b,Kepler-254,2014,3.87,,,288.1646541,45.8164257,FALSE
Kepler-254 c,Kepler-254,2014,2.15,,,288.1646541,45.8164257,FALSE
Kepler-254 d,Kepler-254,2014,2.5,,,288.1646541,45.8164257,FALSE
Kepler-255 b,Kepler-255,2014,1.55,,,296.0642702,45.9767647,FALSE
Kepler-255 c,Kepler-255,2014,2.99,,,296.0642702,45.9767647,FALSE
Kepler-255 d,Kepler-255,2016,1.32,,,296.0642702,45.9767647,FALSE
Kepler-256 b,Kepler-256,2014,1.59,,,292.58042,46.0973588,FALSE
Kepler-256 c,Kepler-256,2014,2.15,,,292.58042,46.0973588,FALSE
Kepler-256 d,Kepler-256,2014,2.48,,,292.58042,46.0973588,FALSE
Kepler-256 e,Kepler-256,2014,2.35,,,292.58042,46.0973588,FALSE
Kepler-257 b,Kepler-257,2014,2.61,,,297.3159994,46.0232642,FALSE
Kepler-257 c,Kepler-257,2014,5.41,,,297.3159994,46.0232642,FALSE
Kepler-257 d,Kepler-257,2014,4.95,,,297.3159994,46.0232642,FALSE
Kepler-258 b,Kepler-258,2014,4.06,,,294.0684116,46.5791357,FALSE
Kepler-258 c,Kepler-258,2014,3.61,,,294.0684116,46.5791357,FALSE
Kepler-259 b,Kepler-259,2014,2.8,,,288.2119707,46.6150461,FALSE
Kepler-259 c,Kepler-259,2014,2.7,,,288.2119707,46.6150461,FALSE
Kepler-26 b,Kepler-26,2011,2.78,,5.12,284.9410627,46.5664505,FALSE
Kepler-26 c,Kepler-26,2011,2.72,,6.2,284.9410627,46.5664505,FALSE
Kepler-26 d,Kepler-26,2014,1.07,,,284.9410627,46.5664505,FALSE
Kepler-26 e,Kepler-26,2014,2.41,,,284.9410627,46.5664505,TRUE
Kepler-260 b,Kepler-260,2014,2.01,,,291.9259658,38.0140525,FALSE
Kepler-260 c,Kepler-260,2014,1.74,,,291.9259658,38.0140525,FALSE
Kepler-261 b,Kepler-261,2014,2.18,,,291.3647333,37.609239,FALSE
Kepler-261 c,Kepler-261,2014,2,,,291.3647333,37.609239,FALSE
Kepler-262 b,Kepler-262,2014,1.36,,,290.7287168,37.2526575,FALSE
Kepler-262 c,Kepler-262,2014,1.64,,,290.7287168,37.2526575,FALSE
Kepler-263 b,Kepler-263,2014,2.67,,,292.4698022,37.5677941,FALSE
Kepler-263 c,Kepler-263,2014,2.47,,,292.4698022,37.5677941,FALSE
Kepler-264 b,Kepler-264,2014,3.33,,,292.044628,37.3761861,FALSE
Kepler-264 c,Kepler-264,2014,2.83,,,292.044628,37.3761861,FALSE
Kepler-265 b,Kepler-265,2014,1.86,,,290.5104788,41.244743,FALSE
Kepler-265 c,Kepler-265,2014,2.63,,,290.5104788,41.244743,FALSE
Kepler-265 d,Kepler-265,2014,2.49,,,290.5104788,41.244743,FALSE
Kepler-265 e,Kepler-265,2014,2.59,,,290.5104788,41.244743,FALSE
Kepler-266 b,Kepler-266,2014,2.48,,,294.4843821,44.1669355,FALSE
Kepler-266 c,Kepler-266,2014,3.89,,,294.4843821,44.1669355,FALSE
Kepler-267 b,Kepler-267,2014,1.98,,,299.8305655,47.1575741,FALSE
Kepler-267 c,Kepler-267,2014,2.13,,,299.8305655,47.1575741,FALSE
Kepler-267 d,Kepler-267,2014,2.27,,,299.8305655,47.1575741,FALSE
Kepler-268 b,Kepler-268,2014,2.55,,,291.9761559,38.0550327,FALSE
Kepler-268 c,Kepler-268,2014,3.38,,,291.9761559,38.0550327,FALSE
Kepler-269 b,Kepler-269,2014,2.47,,,290.2151459,41.775981,FALSE
Kepler-269 c,Kepler-269,2014,1.69,,,290.2151459,41.775981,FALSE
Kepler-27 b,Kepler-27,2011,4,,2895.31,292.2367608,41.085871,FALSE
Kepler-27 c,Kepler-27,2011,4.9,,4385.87,292.2367608,41.085871,FALSE
Kepler-270 b,Kepler-270,2014,2.01,,,282.2001207,44.4222795,FALSE
Kepler-270 c,Kepler-270,2014,1.77,,,282.2001207,44.4222795,FALSE
Kepler-271 b,Kepler-271,2014,1.23,,,283.0029316,44.284108,FALSE
Kepler-271 c,Kepler-271,2014,0.95,,,283.0029316,44.284108,FALSE
Kepler-271 d,Kepler-271,2016,0.66,,,283.0029316,44.284108,FALSE
Kepler-272 b,Kepler-272,2014,1.43,,,299.1275257,47.5938319,FALSE
Kepler-272 c,Kepler-272,2014,1.79,,,299.1275257,47.5938319,FALSE
Kepler-272 d,Kepler-272,2014,2.25,,,299.1275257,47.5938319,FALSE
Kepler-273 b,Kepler-273,2014,1.5,,,291.3021458,47.6976573,FALSE
Kepler-273 c,Kepler-273,2014,1.98,,,291.3021458,47.6976573,FALSE
Kepler-274 b,Kepler-274,2014,1.54,,,292.9227926,38.4772173,FALSE
Kepler-274 c,Kepler-274,2014,1.84,,,292.9227926,38.4772173,FALSE
Kepler-275 b,Kepler-275,2014,2.34,,,292.4797004,38.5149018,FALSE
Kepler-275 c,Kepler-275,2014,3.38,,,292.4797004,38.5149018,FALSE
Kepler-275 d,Kepler-275,2014,3.33,,,292.4797004,38.5149018,FALSE
Kepler-276 b,Kepler-276,2014,2.87,,,293.568197,39.0363123,FALSE
Kepler-276 c,Kepler-276,2013,2.9,,16.6,293.568197,39.0363123,FALSE
Kepler-276 d,Kepler-276,2013,2.8,,16.3,293.568197,39.0363123,FALSE
Kepler-277 b,Kepler-277,2013,2.92,,87.3,286.5831894,39.0772582,FALSE
Kepler-277 c,Kepler-277,2013,3.36,,64.2,286.5831894,39.0772582,FALSE
Kepler-278 b,Kepler-278,2014,4.07,,,290.1072124,38.7022694,FALSE
Kepler-278 c,Kepler-278,2014,3.59,,,290.1072124,38.7022694,FALSE
Kepler-279 b,Kepler-279,2014,3.62,,,287.391295,42.194822,FALSE
Kepler-279 c,Kepler-279,2013,4.3,,49.4,287.391295,42.194822,FALSE
Kepler-279 d,Kepler-279,2013,3.1,,37.5,287.391295,42.194822,FALSE
Kepler-28 b,Kepler-28,2011,3.6,,479.9,292.1370409,42.4294835,FALSE
Kepler-28 c,Kepler-28,2011,3.4,,432.23,292.1370409,42.4294835,FALSE
Kepler-280 b,Kepler-280,2014,1.45,,,291.3905325,42.1804735,FALSE
Kepler-280 c,Kepler-280,2014,2.01,,,291.3905325,42.1804735,FALSE
Kepler-281 b,Kepler-281,2014,2.82,,,294.1081465,44.7706524,FALSE
Kepler-281 c,Kepler-281,2014,5.31,,,294.1081465,44.7706524,FALSE
Kepler-282 b,Kepler-282,2014,1.01,,,284.6772402,44.7976401,FALSE
Kepler-282 c,Kepler-282,2014,1.2,,,284.6772402,44.7976401,FALSE
Kepler-282 d,Kepler-282,2013,2.46,,61,284.6772402,44.7976401,FALSE
Kepler-282 e,Kepler-282,2013,3.1,,56.2,284.6772402,44.7976401,FALSE
Kepler-283 b,Kepler-283,2014,2.13,,,293.6137413,47.838938,FALSE
Kepler-283 c,Kepler-283,2014,1.82,,,293.6137413,47.838938,TRUE
Kepler-284 b,Kepler-284,2014,2.24,,,293.1465698,47.7297053,FALSE
Kepler-284 c,Kepler-284,2014,2.61,,,293.1465698,47.7297053,FALSE
Kepler-285 b,Kepler-285,2014,1.34,,,291.3908469,48.0655392,FALSE
Kepler-285 c,Kepler-285,2014,1.12,,,291.3908469,48.0655392,FALSE
Kepler-286 b,Kepler-286,2014,1.24,,,290.6761874,48.2942362,FALSE
Kepler-286 c,Kepler-286,2014,1.37,,,290.6761874,48.2942362,FALSE
Kepler-286 d,Kepler-286,2014,1.33,,,290.6761874,48.2942362,FALSE
Kepler-286 e,Kepler-286,2014,1.77,,,290.6761874,48.2942362,FALSE
Kepler-287 b,Kepler-287,2014,2.33,,,290.9274282,48.4434588,FALSE
Kepler-287 c,Kepler-287,2014,3.26,,,290.9274282,48.4434588,FALSE
Kepler-288 b,Kepler-288,2014,1.67,,,288.9163997,39.5947523,FALSE
Kepler-288 c,Kepler-288,2014,2.85,,,288.9163997,39.5947523,FALSE
Kepler-288 d,Kepler-288,2014,2.67,,,288.9163997,39.5947523,FALSE
Kepler-289 b,Kepler-289,2014,2.15,,7.3,297.4653351,42.8828517,FALSE
Kepler-289 c,Kepler-289,2014,11.59,,132,297.4653351,42.8828517,FALSE
Kepler-289 d,Kepler-289,2014,2.68,,4,297.4653351,42.8828517,FALSE
Kepler-29 b,Kepler-29,2011,2.55,,5,298.348382,47.4913021,FALSE
Kepler-29 c,Kepler-29,2011,2.34,,4.5,298.348382,47.4913021,FALSE
Kepler-290 b,Kepler-290,2014,2.25,,,286.4100307,42.6815137,FALSE
Kepler-290 c,Kepler-290,2014,2.7,,,286.4100307,42.6815137,FALSE
Kepler-291 b,Kepler-291,2014,2.16,,,287.9163029,42.4372666,FALSE
Kepler-291 c,Kepler-291,2014,1.88,,,287.9163029,42.4372666,FALSE
Kepler-292 b,Kepler-292,2014,1.32,,,295.7661979,42.4242822,FALSE
Kepler-292 c,Kepler-292,2014,1.47,,,295.7661979,42.4242822,FALSE
Kepler-292 d,Kepler-292,2014,2.23,,,295.7661979,42.4242822,FALSE
Kepler-292 e,Kepler-292,2014,2.67,,,295.7661979,42.4242822,FALSE
Kepler-292 f,Kepler-292,2014,2.35,,,295.7661979,42.4242822,FALSE
Kepler-293 b,Kepler-293,2014,3.07,,,286.3580611,42.4064917,FALSE
Kepler-293 c,Kepler-293,2014,3.83,,,286.3580611,42.4064917,FALSE
Kepler-294 b,Kepler-294,2014,1.77,,,287.3920392,46.0592578,FALSE
Kepler-294 c,Kepler-294,2014,2.71,,,287.3920392,46.0592578,FALSE
Kepler-295 b,Kepler-295,2014,1.22,,,285.3458383,45.3677754,FALSE
Kepler-295 c,Kepler-295,2014,1.17,,,285.3458383,45.3677754,FALSE
Kepler-295 d,Kepler-295,2014,1.36,,,285.3458383,45.3677754,FALSE
Kepler-296 b,Kepler-296,2014,1.61,,,286.5400278,49.4372614,FALSE
Kepler-296 c,Kepler-296,2014,2,,,286.5400278,49.4372614,FALSE
Kepler-296 d,Kepler-296,2014,2.09,,,286.5400278,49.4372614,FALSE
Kepler-296 e,Kepler-296,2014,1.53,,,286.5400278,49.4372614,TRUE
Kepler-296 f,Kepler-296,2014,1.8,,,286.5400278,49.4372614,TRUE
Kepler-297 b,Kepler-297,2014,2.87,,,283.2091605,48.7776156,FALSE
Kepler-297 c,Kepler-297,2014,6.54,,,283.2091605,48.7776156,FALSE
Kepler-298 b,Kepler-298,2014,1.96,,,283.0398448,48.8253303,FALSE
Kepler-298 c,Kepler-298,2014,1.93,,,283.0398448,48.8253303,FALSE
Kepler-298 d,Kepler-298,2014,2.5,,,283.0398448,48.8253303,FALSE
Kepler-299 b,Kepler-299,2014,1.32,,,283.2070156,48.5805222,FALSE
Kepler-299 c,Kepler-299,2014,2.65,,,283.2070156,48.5805222,FALSE
Kepler-299 d,Kepler-299,2014,1.86,,,283.2070156,48.5805222,FALSE
Kepler-299 e,Kepler-299,2014,1.87,,,283.2070156,48.5805222,FALSE
Kepler-30 b,Kepler-30,2012,3.9,,11.3,285.2836483,38.9472625,FALSE
Kepler-30 c,Kepler-30,2012,12.3,,640,285.2836483,38.9472625,FALSE
Kepler-30 d,Kepler-30,2012,8.8,,23.1,285.2836483,38.9472625,FALSE
Kepler-300 b,Kepler-300,2014,1.67,,,295.2886934,48.5997243,FALSE
Kepler-300 c,Kepler-300,2014,2.25,,,295.2886934,48.5997243,FALSE
Kepler-301 b,Kepler-301,2014,1.35,,,283.982904,49.2329512,FALSE
Kepler-301 c,Kepler-301,2014,1.35,,,283.982904,49.2329512,FALSE
Kepler-301 d,Kepler-301,2014,1.75,,,283.982904,49.2329512,FALSE
Kepler-302 b,Kepler-302,2014,4.06,,,294.3169307,43.6292436,FALSE
Kepler-302 c,Kepler-302,2014,12.45,,,294.3169307,43.6292436,FALSE
Kepler-303 b,Kepler-303,2014,0.89,,,283.1354742,43.6567036,FALSE
Kepler-303 c,Kepler-303,2014,1.14,,,283.1354742,43.6567036,FALSE
Kepler-304 b,Kepler-304,2014,2.86,,,294.4418031,40.5575408,FALSE
Kepler-304 c,Kepler-304,2014,2.17,,,294.4418031,40.5575408,FALSE
Kepler-304 d,Kepler-304,2014,2.75,,,294.4418031,40.5575408,FALSE
Kepler-304 e,Kepler-304,2016,1.2,,,294.4418031,40.5575408,FALSE
Kepler-305 b,Kepler-305,2013,3.6,,10.5,299.2242557,40.343167,FALSE
Kepler-305 c,Kepler-305,2013,3.3,,6,299.2242557,40.343167,FALSE
Kepler-305 d,Kepler-305,2014,2.71,,,299.2242557,40.343167,FALSE
Kepler-305 e,Kepler-305,2020,1.794,,,299.2242557,40.343167,FALSE
Kepler-306 b,Kepler-306,2014,1.52,,,288.5387145,40.6160545,FALSE
Kepler-306 c,Kepler-306,2014,2.35,,,288.5387145,40.6160545,FALSE
Kepler-306 d,Kepler-306,2014,2.47,,,288.5387145,40.6160545,FALSE
Kepler-306 e,Kepler-306,2014,2.27,,,288.5387145,40.6160545,FALSE
Kepler-307 b,Kepler-307,2013,2.43,,7.44,297.7950939,40.4176403,FALSE
Kepler-307 c,Kepler-307,2013,2.2,,3.64,297.7950939,40.4176403,FALSE
Kepler-308 b,Kepler-308,2014,2.12,,,295.7852423,40.4395753,FALSE
Kepler-308 c,Kepler-308,2014,2.16,,,295.7852423,40.4395753,FALSE
Kepler-309 b,Kepler-309,2014,1.56,,,297.5098911,46.9614121,FALSE
Kepler-309 c,Kepler-309,2014,2.51,,,297.5098911,46.9614121,FALSE
Kepler-31 b,Kepler-31,2011,5.5,,,294.0230229,45.8530535,FALSE
Kepler-31 c,Kepler-31,2011,5.3,,1493.7,294.0230229,45.8530535,FALSE
Kepler-31 d,Kepler-31,2014,3.9,,2161.244,294.0230229,45.8530535,FALSE
Kepler-310 b,Kepler-310,2014,1.19,,,288.839278,46.9867472,FALSE
Kepler-310 c,Kepler-310,2014,3.38,,,288.839278,46.9867472,FALSE
Kepler-310 d,Kepler-310,2014,2.47,,,288.839278,46.9867472,FALSE
Kepler-311 b,Kepler-311,2014,1.7,,,282.0612731,47.0854984,FALSE
Kepler-311 c,Kepler-311,2014,1.43,,,282.0612731,47.0854984,FALSE
Kepler-312 b,Kepler-312,2014,1.29,,,298.3957687,42.4597712,FALSE
Kepler-312 c,Kepler-312,2014,3.15,,,298.3957687,42.4597712,FALSE
Kepler-313 b,Kepler-313,2014,2.53,,,298.2948708,48.7754,FALSE
Kepler-313 c,Kepler-313,2014,2.57,,,298.2948708,48.7754,FALSE
Kepler-314 b,Kepler-314,2014,0.83,,,294.6741507,42.0756037,FALSE
Kepler-314 c,Kepler-314,2014,2.9,,,294.6741507,42.0756037,FALSE
Kepler-315 b,Kepler-315,2014,3.77,,,298.0230967,43.3634761,FALSE
Kepler-315 c,Kepler-315,2014,4.15,,,298.0230967,43.3634761,FALSE
Kepler-316 b,Kepler-316,2014,1.06,,,290.825835,44.1838993,FALSE
Kepler-316 c,Kepler-316,2014,1.16,,,290.825835,44.1838993,FALSE
Kepler-317 b,Kepler-317,2014,2.09,,,294.9438822,39.0320499,FALSE
Kepler-317 c,Kepler-317,2014,1.72,,,294.9438822,39.0320499,FALSE
